"","timestamp","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.Altitude","GPS.Speed","GPS.Heading","GPS.Horizontal.Error","GPS.Horizontal.Dilution","GPS.Satellite.Count","GPS.Navigation.Time","individual.local.identifier"
"222","2015-12-18 06:00:00","Succeeded (3D)",-21.6120893677155,-53.8917298711503,400,0.21,9.1,9.87,1.2,7,8,"4"
"223","2015-12-18 07:00:00","Succeeded (3D)",-21.6121060714887,-53.8918074265808,403,2.69,262.3,9.8,1.4,6,8,"4"
"224","2015-12-18 08:00:00","Succeeded (3D)",-21.6121695712642,-53.8917893842449,402,0,64,20.32,1.4,6,47,"4"
"225","2015-12-18 09:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,405,0.03,97.7,9.66,1,6,21,"4"
"226","2015-12-18 10:00:00","Succeeded (3D)",-21.6121966415501,-53.8917899228556,410,0,252.4,24.2,3.6,5,47,"4"
"227","2015-12-18 11:00:00","Succeeded (3D)",-21.6121431725221,-53.8917502474427,406,0.07,106.2,8.73,2,5,33,"4"
"228","2015-12-18 12:00:00","Succeeded (3D)",-21.6121147591402,-53.8918269052098,403,0,64,48.46,1.2,6,46,"4"
"229","2015-12-18 13:00:00","Succeeded (3D)",-21.6121886254363,-53.8917318460115,410,0.52,121.6,6.51,1.8,5,6,"4"
"230","2015-12-18 14:00:00","Succeeded (3D)",-21.6121436761741,-53.8917212987974,412,0.05,200.4,8,1.2,7,35,"4"
"231","2015-12-18 15:00:00","Succeeded (3D)",-21.6121692354884,-53.8918086833441,414,0,33,9.83,1.4,7,14,"4"
"232","2015-12-18 16:00:00","Succeeded (3D)",-21.6120970480601,-53.8918072470436,413,0.08,220.1,6.39,0.8,7,35,"4"
"233","2015-12-18 17:00:00","Succeeded (3D)",-21.6121234467891,-53.8918463838409,402,0.01,222.9,6.6,1.4,6,9,"4"
"234","2015-12-18 18:00:00","Succeeded (3D)",-21.6120885282922,-53.8917781188736,387,0.09,9.1,7.72,1.8,5,33,"4"
"235","2015-12-18 19:00:00","Succeeded (3D)",-21.6121067430358,-53.8917688283987,391,0.24,31.6,12.61,2,4,46,"4"
"236","2015-12-18 20:00:00","Succeeded (3D)",-21.6121866107866,-53.8918476406223,404,0,2.1,33.41,1.2,6,46,"4"
"237","2015-12-18 21:00:00","Succeeded (3D)",-21.6122044897516,-53.891857649255,416,0,352.3,9.9,1,5,23,"4"
"238","2015-12-18 22:00:00","Succeeded (3D)",-21.6121515244069,-53.8917890251716,402,0,82.3,4.5,0.8,9,46,"4"
"239","2015-12-18 23:00:00","Succeeded (3D)",-21.6121338133224,-53.8917693670039,394,0.05,305.9,8.18,1.4,6,8,"4"
"240","2015-12-19 00:00:00","Succeeded (3D)",-21.6120708172052,-53.8917584607165,407,0,78,12.29,1,8,47,"4"
"241","2015-12-19 01:00:00","Succeeded (3D)",-21.6121521959511,-53.8917504269768,393,0,17.6,12.76,0.8,10,48,"4"
"242","2015-12-19 02:00:00","Succeeded (3D)",-21.6121598762821,-53.8918278029039,399,0.12,248.2,7.2,1,8,7,"4"
"243","2015-12-19 03:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,406,0.02,253.8,9.55,0.8,9,34,"4"
"244","2015-12-19 04:00:00","Succeeded (3D)",-21.6122063365248,-53.8917515041835,416,0.51,338.2,9.28,1,6,9,"4"
"245","2015-12-19 05:00:00","Succeeded (3D)",-21.6121157664647,-53.8917690079337,401,0.15,152.6,9.07,1.4,7,33,"4"
"246","2015-12-19 06:00:00","Succeeded (3D)",-21.6121799377741,-53.8917123673763,416,0.53,137.1,9.09,1.4,5,7,"4"
"247","2015-12-19 07:00:00","Succeeded (3D)",-21.6121064072633,-53.89178812749,433,0.3,238.4,8.62,1.4,5,8,"4"
"248","2015-12-19 08:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,413,0,10.5,23.92,1,7,46,"4"
"249","2015-12-19 09:00:00","Succeeded (3D)",-21.6118925310579,-53.8916294261397,501,0,225.7,14.86,1,7,47,"4"
"250","2015-12-19 10:00:00","Succeeded (3D)",-21.6123134424531,-53.8918212055222,384,0,183.5,8.25,1.4,6,38,"4"
"251","2015-12-19 11:00:00","Succeeded (3D)",-21.6121978167493,-53.8917223759928,411,0.18,318.5,6.81,2,5,8,"4"
"252","2015-12-19 12:00:00","Succeeded (3D)",-21.6121516922937,-53.8917793756231,398,0.08,277.7,5.91,1.4,6,35,"4"
"253","2015-12-19 13:00:00","Succeeded (3D)",-21.6120596112276,-53.8918837252314,389,0,346.6,21.92,2.4,6,46,"4"
"254","2015-12-19 14:00:00","Succeeded (3D)",-21.6124040125159,-53.8918037017972,448,0,94.9,32.03,1.4,7,46,"4"
"255","2015-12-19 15:00:00","Succeeded (3D)",-21.6120415643716,-53.8918833661484,393,0,237,9.71,1,7,26,"4"
"256","2015-12-19 16:00:00","Succeeded (3D)",-21.6121605478355,-53.8917892047082,426,0.07,220.1,8.36,1,6,33,"4"
"257","2015-12-19 17:00:00","Succeeded (3D)",-21.6120985590278,-53.8917204011372,408,0.06,106.2,8.95,1.4,5,33,"4"
"258","2015-12-19 18:00:00","Succeeded (3D)",-21.6120340519467,-53.8917963407449,407,0.12,68.2,7.89,1.8,5,33,"4"
"259","2015-12-19 19:00:00","Succeeded (3D)",-21.6120703135483,-53.8917874093464,403,0.03,260.9,7.62,1.2,6,35,"4"
"260","2015-12-19 20:00:00","Succeeded (3D)",-21.6121510207428,-53.8918179738167,407,0.05,197.6,7.28,1,7,35,"4"
"261","2015-12-19 21:00:00","Succeeded (3D)",-21.6121869465671,-53.8918283415214,401,0,251,7.84,1,7,31,"4"
"262","2015-12-19 22:00:00","Succeeded (3D)",-21.6121521959511,-53.8917504269768,408,0.05,49.9,9.66,0.8,9,34,"4"
"263","2015-12-19 23:00:00","Succeeded (3D)",-21.6121249577791,-53.8917595379218,397,1.02,258,8.41,1.2,7,9,"4"
"264","2015-12-20 00:00:00","Succeeded (3D)",-21.612107414574,-53.8917302302152,403,0,262.3,11.6,1,8,47,"4"
"265","2015-12-20 01:00:00","Succeeded (3D)",-21.6121610514947,-53.8917602560605,400,0.03,114.6,8.72,0.8,10,34,"4"
"266","2015-12-20 02:00:00","Succeeded (3D)",-21.6122056649787,-53.8917901023926,419,0.07,308.7,7.95,1.2,7,10,"4"
"267","2015-12-20 03:00:00","Succeeded (3D)",-21.6121338133224,-53.8917693670039,408,0,297.4,7.9,0.8,9,35,"4"
"268","2015-12-20 04:00:00","Succeeded (3D)",-21.6121065751498,-53.8917784779444,387,0.33,31.6,6.03,1,7,8,"4"
"269","2015-12-20 05:00:00","Succeeded (3D)",-21.6121329738859,-53.8918176147402,412,0.07,214.5,9.39,1.6,5,21,"4"
"270","2015-12-20 06:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,407,0,34.5,36.21,2,5,47,"4"
"271","2015-12-20 07:00:00","Succeeded (3D)",-21.6119974545698,-53.8918245712163,408,0.04,336.8,9.61,1,6,36,"4"
"272","2015-12-20 08:00:00","Succeeded (3D)",-21.612132805997,-53.8918272642872,384,0,82.3,8.24,1.6,5,15,"4"
"273","2015-12-20 09:00:00","Succeeded (3D)",-21.6122497747835,-53.8918488974082,370,0,204.6,64.02,3,5,47,"4"
"274","2015-12-20 10:00:00","Succeeded (3D)",-21.6121518601801,-53.8917697260744,456,0,176.5,15.64,1.8,5,47,"4"
"275","2015-12-20 11:00:00","Succeeded (3D)",-21.6121389752262,-53.8919914861205,366,0,259.5,15.78,1.8,6,46,"4"
"276","2015-12-20 12:00:00","Succeeded (3D)",-21.6120978874922,-53.8917589993187,410,0.03,331.2,9.92,1,7,39,"4"
"277","2015-12-20 13:00:00","Succeeded (3D)",-21.6120980553769,-53.8917493497735,383,0,151.2,4.02,1,8,46,"4"
"278","2015-12-20 14:00:00","Succeeded (3D)",-21.6121688997104,-53.891827982443,408,0,355.1,8.4,1.2,7,25,"4"
"279","2015-12-20 15:00:00","Succeeded (3D)",-21.6121237825686,-53.8918270847485,411,0.72,10.5,7.96,1.8,6,7,"4"
"280","2015-12-20 16:00:00","Succeeded (3D)",-21.6120607864578,-53.8918161784379,384,0,152.6,62.6,1.2,5,46,"4"
"281","2015-12-20 17:00:00","Succeeded (3D)",-21.6121150949172,-53.8918076061182,396,0,107.6,13.16,1,7,46,"4"
"282","2015-12-20 18:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,369,0,35.9,4.11,1.4,6,43,"4"
"283","2015-12-20 19:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,420,0,349.5,11.55,1.2,5,46,"4"
"284","2015-12-20 20:00:00","Succeeded (3D)",-21.6119112068391,-53.89211244132,390,0,120.2,44.83,3.6,5,46,"4"
"285","2015-12-20 21:00:00","Succeeded (3D)",-21.6121341490931,-53.8917500679087,395,0,121.6,9.91,1.2,6,39,"4"
"286","2015-12-20 22:00:00","Succeeded (3D)",-21.6121695712642,-53.8917893842449,403,0,176.5,9.61,1.2,7,35,"4"
"287","2015-12-20 23:00:00","Succeeded (3D)",-21.6120529382315,-53.8917484521066,385,0.55,269.3,9.69,1.6,6,8,"4"
"288","2015-12-21 00:00:00","Succeeded (3D)",-21.6121963057739,-53.8918092219584,398,0,228.5,4.9,1,8,38,"4"
"289","2015-12-21 01:00:00","Succeeded (3D)",-21.6121618909156,-53.8917120083124,414,0,252.4,9.59,1.2,7,20,"4"
"290","2015-12-21 02:00:00","Succeeded (3D)",-21.6122836858569,-53.8919750598054,403,0.04,59.8,9.86,1.8,5,23,"4"
"291","2015-12-21 03:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,392,0,76.6,24.83,1.4,8,47,"4"
"292","2015-12-21 04:00:00","Succeeded (3D)",-21.6121789304665,-53.8917702646809,380,0,124.5,6.69,1.4,6,12,"4"
"293","2015-12-21 05:00:00","Succeeded (3D)",-21.6121069109212,-53.891759178853,408,0,235.5,26.71,2,6,46,"4"
"294","2015-12-21 06:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,398,1.26,338.2,8.13,1.6,5,6,"4"
"295","2015-12-21 07:00:00","Succeeded (3D)",-21.612088696178,-53.8917684693291,424,0.02,287.6,9.86,1.2,6,34,"4"
"296","2015-12-21 08:00:00","Succeeded (3D)",-21.6121602120599,-53.8918085038062,400,0,334,49.81,1.2,6,46,"4"
"297","2015-12-21 09:00:00","Succeeded (3D)",-21.6120805121692,-53.8917200420737,395,0,189.1,10.71,1,7,47,"4"
"298","2015-12-21 10:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,393,0.07,152.6,8.85,2.8,5,15,"4"
"299","2015-12-21 11:00:00","Succeeded (3D)",-21.6120883604058,-53.891787768418,389,0,232.7,11.86,3,4,46,"4"
"300","2015-12-21 12:00:00","Succeeded (3D)",-21.6121797698909,-53.8917220169273,411,0,336.8,13.89,1,8,46,"4"
"301","2015-12-21 13:00:00","Succeeded (3D)",-21.6122066722944,-53.8917322050784,422,0.01,279.1,9.96,1.2,7,11,"4"
"302","2015-12-21 14:00:00","Succeeded (3D)",-21.6120634725955,-53.8916617857498,425,0,49.9,13.27,1.6,6,46,"4"
"303","2015-12-21 15:00:00","Succeeded (3D)",-21.6121592047197,-53.891866401098,393,0,244,23.14,1.2,8,46,"4"
"304","2015-12-21 16:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,387,0,190.5,5.85,1,6,20,"4"
"305","2015-12-21 17:00:00","Succeeded (3D)",-21.6121256293156,-53.891720939733,414,0.1,352.3,7.58,1.2,6,34,"4"
"306","2015-12-21 18:00:00","Succeeded (3D)",-21.6121699070377,-53.8917700851453,403,0,71,21.02,1.4,5,46,"4"
"307","2015-12-21 19:00:00","Succeeded (3D)",-21.6121597083923,-53.8918374524526,403,0,13.4,10.72,0.8,9,46,"4"
"308","2015-12-21 20:00:00","Succeeded (3D)",-21.6121687318206,-53.8918376319922,397,0.02,128.7,9.57,1,7,34,"4"
"309","2015-12-21 21:00:00","Succeeded (3D)",-21.612117613174,-53.8916628629187,398,0.04,83.7,9.14,0.8,9,34,"4"
"310","2015-12-21 22:00:00","Succeeded (3D)",-21.6121700749236,-53.8917604355954,396,2.33,45.7,7.66,1,7,6,"4"
"311","2015-12-21 23:00:00","Succeeded (3D)",-21.612150684964,-53.891837272913,390,0.03,59.8,6.49,1.6,5,9,"4"
"312","2015-12-22 00:00:00","Succeeded (3D)",-21.6121334775495,-53.8917886660987,397,0,301.6,40.43,1,8,47,"4"
"313","2015-12-22 01:00:00","Succeeded (3D)",-21.6121239504575,-53.8918174352021,398,0.01,9.1,9.35,1.2,8,11,"4"
"314","2015-12-22 02:00:00","Succeeded (3D)",-21.6119533447431,-53.891765776319,348,0,287.6,9.93,1.4,7,46,"4"
"315","2015-12-22 03:00:00","Succeeded (3D)",-21.6121336454362,-53.8917790165513,436,0.02,163.8,9.24,1.4,8,35,"4"
"316","2015-12-22 04:00:00","Succeeded (3D)",-21.612107414574,-53.8917302302152,428,0.55,305.9,8.5,1.2,7,7,"4"
"317","2015-12-22 05:00:00","Succeeded (3D)",-21.6120619616606,-53.8917486316398,414,0.11,221.5,9.95,1.4,7,45,"4"
"318","2015-12-22 06:00:00","Succeeded (3D)",-21.6120993984348,-53.8916721534081,408,0,342.4,8.92,1.4,6,28,"4"
"319","2015-12-22 07:00:00","Succeeded (3D)",-21.6120967122833,-53.8918265461329,410,1.85,173.7,9.87,1.8,5,8,"4"
"320","2015-12-22 08:00:00","Succeeded (3D)",-21.6121338133224,-53.8917693670039,417,0,23.2,17.08,1.2,5,45,"4"
"321","2015-12-22 09:00:00","Succeeded (3D)",-21.6120970480601,-53.8918072470436,412,0,159.6,24.63,1.6,5,46,"4"
"322","2015-12-22 10:00:00","Succeeded (3D)",-21.6121329738859,-53.8918176147402,399,0,96.3,16.29,3.2,4,47,"4"
"323","2015-12-22 11:00:00","Succeeded (3D)",-21.6121533711319,-53.8916828801324,427,0,331.2,14.48,2.2,5,46,"4"
"324","2015-12-22 12:00:00","Succeeded (3D)",-21.6121246220074,-53.8917788370156,409,0.09,276.3,8.94,1.4,7,35,"4"
"325","2015-12-22 13:00:00","Succeeded (3D)",-21.6121804414204,-53.8916834187228,435,0.02,94.9,8.8,2.4,6,27,"4"
"326","2015-12-22 14:00:00","Succeeded (3D)",-21.6121247898935,-53.8917691874687,403,0,203.2,12.39,1.6,6,46,"4"
"327","2015-12-22 15:00:00","Succeeded (3D)",-21.6121421652029,-53.8918081447307,409,0,258,9.37,2,6,13,"4"
"328","2015-12-22 16:00:00","Succeeded (3D)",-21.6121688997104,-53.891827982443,405,0,262.3,12.85,1.2,6,46,"4"
"329","2015-12-22 17:00:00","Succeeded (3D)",-21.6121678923631,-53.8918858797372,407,0.08,83.7,8.38,1,7,35,"4"
"330","2015-12-22 18:00:00","Succeeded (3D)",-21.6121154306921,-53.8917883070261,410,0.36,44.3,6.63,1.4,6,7,"4"
"331","2015-12-22 19:00:00","Succeeded (3D)",-21.6121872823454,-53.8918090424202,394,0,168,14.03,1,7,46,"4"
"332","2015-12-22 20:00:00","Succeeded (3D)",-21.6121435082906,-53.891730948346,389,0,318.5,20.8,1.2,6,46,"4"
"333","2015-12-22 21:00:00","Succeeded (3D)",-21.612116102235,-53.8917497088409,417,0.37,121.6,9.91,1,6,8,"4"
"334","2015-12-22 22:00:00","Succeeded (3D)",-21.6121607157225,-53.8917795551591,389,0,23.2,19.39,1,7,46,"4"
"335","2015-12-22 23:00:00","Succeeded (3D)",-21.6121511886314,-53.8918083242684,416,0,293.2,8.52,1,9,40,"4"
"336","2015-12-23 00:00:00","Succeeded (3D)",-21.6122060007529,-53.8917708032883,402,0.31,225.7,9.82,1.4,7,7,"4"
"337","2015-12-23 01:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,404,0,190.5,9.93,0.8,9,47,"4"
"338","2015-12-23 02:00:00","Succeeded (3D)",-21.6123151213274,-53.8917247099278,444,0.09,336.8,9.92,2.6,7,36,"4"
"339","2015-12-23 03:00:00","Succeeded (3D)",-21.6121597083923,-53.8918374524526,409,0.03,182.1,7.37,0.8,10,33,"4"
"340","2015-12-23 04:00:00","Succeeded (3D)",-21.6121155985786,-53.8917786574799,400,0.2,82.3,8.23,1.4,8,8,"4"
"341","2015-12-23 05:00:00","Succeeded (3D)",-21.6120714887399,-53.8917198625421,399,2.09,54.1,9.46,2,6,7,"4"
"342","2015-12-23 06:00:00","Succeeded (3D)",-21.6121053999326,-53.8918460247614,406,0.11,54.1,8.9,1.8,5,35,"4"
"343","2015-12-23 07:00:00","Succeeded (3D)",-21.6121145912508,-53.8918365547555,409,0.02,23.2,9.76,0.8,7,34,"4"
"344","2015-12-23 08:00:00","Succeeded (3D)",-21.6120779938668,-53.891864785229,353,0.04,293.2,8.35,1.2,6,34,"4"
"345","2015-12-23 09:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,416,0.14,211.6,8.91,2,5,11,"4"
"346","2015-12-23 10:00:00","Succeeded (3D)",-21.6122141847417,-53.8918192305875,430,0.36,165.2,10.58,1.6,5,47,"4"
"347","2015-12-23 11:00:00","Succeeded (3D)",-21.6121257971984,-53.8917112901856,410,0,4.9,8.41,2,6,44,"4"
"348","2015-12-23 12:00:00","Succeeded (3D)",-21.612116102235,-53.8917497088409,418,0,196.2,13.46,1.4,7,46,"4"
"349","2015-12-23 13:00:00","Succeeded (3D)",-21.6121981525154,-53.8917030768884,428,0,21.8,9.97,1.8,7,43,"4"
"350","2015-12-23 14:00:00","Succeeded (3D)",-21.6120691383293,-53.891854956146,384,0,187.7,8.66,1.2,7,36,"4"
"351","2015-12-23 15:00:00","Succeeded (3D)",-21.6120706493201,-53.8917681102599,404,0.04,139.9,9.67,1.4,7,22,"4"
"352","2015-12-23 16:00:00","Succeeded (3D)",-21.6121334775495,-53.8917886660987,397,0,44.3,21.03,1,7,46,"4"
"353","2015-12-23 17:00:00","Succeeded (3D)",-21.6121224394373,-53.8919042811162,407,0,342.4,13.73,1.2,6,46,"4"
"354","2015-12-23 18:00:00","Succeeded (3D)",-21.612088696178,-53.8917684693291,377,0.06,57,4.93,1.6,5,35,"4"
"355","2015-12-23 19:00:00","Succeeded (3D)",-21.6121062393763,-53.8917977770354,400,0,308.7,14.17,0.8,8,46,"4"
"356","2015-12-23 20:00:00","Succeeded (3D)",-21.6121430046369,-53.8917598969909,395,0,272.1,12.34,1,7,46,"4"
"357","2015-12-23 21:00:00","Succeeded (3D)",-21.6121219357539,-53.8919332297525,440,0.78,312.9,9.67,2.8,5,17,"4"
"358","2015-12-23 22:00:00","Succeeded (3D)",-21.6121157664647,-53.8917690079337,402,0.03,86.5,8.21,0.8,8,33,"4"
"359","2015-12-23 23:00:00","Succeeded (3D)",-21.6121425009782,-53.8917888456351,385,0.33,245.4,7.69,1.4,6,6,"4"
"360","2015-12-24 00:00:00","Succeeded (3D)",-21.612114927029,-53.891817255664,393,0,21.8,12.64,1.6,6,47,"4"
"361","2015-12-24 01:00:00","Succeeded (3D)",-21.612159540502,-53.8918471020011,402,0,252.4,14.92,1.2,7,46,"4"
"362","2015-12-24 02:00:00","Succeeded (3D)",-21.6121075824571,-53.891720580669,398,0,235.5,25.88,2.4,6,47,"4"
"363","2015-12-24 03:00:00","Succeeded (3D)",-21.6121052320422,-53.8918556743063,371,0.03,263.7,9.07,1.2,8,37,"4"
"364","2015-12-24 04:00:00","Succeeded (3D)",-21.612088696178,-53.8917684693291,411,0.26,225.7,9.06,1.2,8,10,"4"
"365","2015-12-24 05:00:00","Succeeded (3D)",-21.6121242862336,-53.891798136109,417,0,38.7,13.01,1.2,8,46,"4"
"366","2015-12-24 06:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,393,1.05,151.2,9.22,1,7,8,"4"
"367","2015-12-24 07:00:00","Succeeded (3D)",-21.612132805997,-53.8918272642872,403,0.1,75.2,9.54,1.4,6,8,"4"
"368","2015-12-24 08:00:00","Succeeded (3D)",-21.6121249577791,-53.8917595379218,418,0.05,353.7,8.74,1.2,6,35,"4"
"369","2015-12-24 09:00:00","Succeeded (3D)",-21.6119991334228,-53.8917280758318,439,0,335.4,9.5,2,6,30,"4"
"370","2015-12-24 10:00:00","Succeeded (3D)",-21.6121421652029,-53.8918081447307,403,0.02,45.7,9.3,1.2,6,33,"4"
"371","2015-12-24 11:00:00","Succeeded (3D)",-21.6121613872648,-53.8917409569615,407,0,17.6,20.22,2.2,5,46,"4"
"372","2015-12-24 12:00:00","Succeeded (3D)",-21.6121966415501,-53.8917899228556,391,0,4.9,10.97,1.2,6,46,"4"
"373","2015-12-24 13:00:00","Succeeded (3D)",-21.6121526996033,-53.8917214783298,391,0.04,348,9.88,1.8,5,10,"4"
"374","2015-12-24 14:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,408,0,96.3,6.6,1,7,39,"4"
"375","2015-12-24 15:00:00","Succeeded (3D)",-21.612150349183,-53.8918565720088,397,0,324.1,9.2,1.4,6,16,"4"
"376","2015-12-24 16:00:00","Succeeded (3D)",-21.6120776580837,-53.8918840843147,371,0,156.8,13.9,1,6,46,"4"
"377","2015-12-24 17:00:00","Succeeded (3D)",-21.6121326381074,-53.8918369138341,408,0,49.9,10.03,1.2,6,46,"4"
"378","2015-12-24 18:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,404,0,272.1,9.41,1.2,6,39,"4"
"379","2015-12-24 19:00:00","Succeeded (3D)",-21.6122148562948,-53.8917806323771,397,0,334,9.79,1.2,6,25,"4"
"380","2015-12-24 20:00:00","Succeeded (3D)",-21.6121608836089,-53.8917699056098,406,0,19,10.17,1,7,46,"4"
"381","2015-12-24 21:00:00","Succeeded (3D)",-21.6121688997104,-53.891827982443,401,0.03,162.4,5.75,1.6,6,18,"4"
"382","2015-12-24 22:00:00","Succeeded (3D)",-21.6121247898935,-53.8917691874687,392,0,334,11.43,1,8,46,"4"
"383","2015-12-24 23:00:00","Succeeded (3D)",-21.6121241183458,-53.8918077856556,411,0,294.6,5.46,1.2,7,19,"4"
"384","2015-12-25 00:00:00","Succeeded (3D)",-21.612231056358,-53.8918871365385,368,0.02,220.1,9.37,1.4,8,34,"4"
"385","2015-12-25 01:00:00","Succeeded (3D)",-21.6121695712642,-53.8917893842449,404,0.02,217.3,9.59,1,8,35,"4"
"386","2015-12-25 02:00:00","Succeeded (3D)",-21.612069474109,-53.8918356570608,377,0,7.7,9.81,2,6,23,"4"
"387","2015-12-25 03:00:00","Succeeded (3D)",-21.6121052320422,-53.8918556743063,388,0.03,135.7,9.13,0.8,10,35,"4"
"388","2015-12-25 04:00:00","Succeeded (3D)",-21.6120972159476,-53.8917975974988,399,1.02,189.1,9.35,1.2,7,7,"4"
"389","2015-12-25 05:00:00","Succeeded (3D)",-21.6120258679441,-53.8917479135076,394,0,12,9.68,2,6,15,"4"
"390","2015-12-25 06:00:00","Succeeded (3D)",-21.6120878567434,-53.8918167170505,413,0,4.9,21.5,1.2,6,47,"4"
"391","2015-12-25 07:00:00","Succeeded (3D)",-21.6120427396007,-53.8918158193632,384,0.55,263.7,9.38,1.4,5,11,"4"
"392","2015-12-25 08:00:00","Succeeded (3D)",-21.6121785946928,-53.8917895637817,412,0.03,10.5,8.94,1,7,39,"4"
"393","2015-12-25 09:00:00","Succeeded (3D)",-21.6121881217814,-53.8917607946655,399,0.01,343.8,7.69,2.2,6,42,"4"
"394","2015-12-25 10:00:00","Succeeded (3D)",-21.6121510207428,-53.8918179738167,382,1.41,227.1,9.08,2,5,9,"4"
"395","2015-12-25 11:00:00","Succeeded (3D)",-21.6121431725221,-53.8917502474427,411,0,147,22.98,1.2,6,46,"4"
"396","2015-12-25 12:00:00","Succeeded (3D)",-21.6121617230325,-53.8917216578622,412,0.71,314.3,9.82,1.6,6,7,"4"
"397","2015-12-25 13:00:00","Succeeded (3D)",-21.6122516215547,-53.8917427523029,392,0,162.4,14.11,1.8,7,46,"4"
"398","2015-12-25 14:00:00","Succeeded (3D)",-21.6121518601801,-53.8917697260744,397,0,124.5,10.45,1.2,7,46,"4"
"399","2015-12-25 15:00:00","Succeeded (3D)",-21.612116102235,-53.8917497088409,429,0,310.1,5.63,1,9,36,"4"
"400","2015-12-25 16:00:00","Succeeded (3D)",-21.6121333096622,-53.8917983156459,381,1.42,179.3,7.97,1.2,5,6,"4"
"401","2015-12-25 17:00:00","Succeeded (3D)",-21.6121869465671,-53.8918283415214,417,0,73.8,18.02,1,7,46,"4"
"402","2015-12-25 18:00:00","Succeeded (3D)",-21.6121602120599,-53.8918085038062,383,0,206,12.13,1.4,5,46,"4"
"403","2015-12-25 19:00:00","Succeeded (3D)",-21.6121699070377,-53.8917700851453,388,0,135.7,9.99,0.8,9,39,"4"
"404","2015-12-25 20:00:00","Succeeded (3D)",-21.6121699070377,-53.8917700851453,406,2.03,203.2,9.66,1,7,6,"4"
"405","2015-12-25 21:00:00","Succeeded (3D)",-21.6121059036005,-53.8918170761261,424,0.55,301.6,9.05,1.2,6,6,"4"
"406","2015-12-25 22:00:00","Succeeded (3D)",-21.6121694033766,-53.8917990337946,397,0,170.9,39.23,1,8,46,"4"
"407","2015-12-25 23:00:00","Succeeded (3D)",-21.6121694033766,-53.8917990337946,378,0.01,220.1,9.44,1.2,7,23,"4"
"408","2015-12-26 00:00:00","Succeeded (3D)",-21.6122223687158,-53.8918676578903,403,0.2,343.8,9.86,1.6,8,34,"4"
"409","2015-12-26 01:00:00","Succeeded (3D)",-21.6121171095327,-53.8916918115603,412,0.02,190.5,8.22,0.8,10,33,"4"
"410","2015-12-26 02:00:00","Succeeded (3D)",-21.6120616258912,-53.8917679307254,371,0,38.7,7.17,1.4,7,19,"4"
"411","2015-12-26 03:00:00","Succeeded (3D)",-21.6120788333149,-53.8918165375129,432,0,179.3,12.86,1,9,46,"4"
"412","2015-12-26 04:00:00","Succeeded (3D)",-21.6121055678224,-53.8918363752164,397,0.09,359.3,9.17,2.2,6,33,"4"
"413","2015-12-26 05:00:00","Succeeded (3D)",-21.6120805121692,-53.8917200420737,408,0.12,215.9,9.78,1.4,7,8,"4"
"414","2015-12-26 06:00:00","Succeeded (3D)",-21.612142668865,-53.8917791960871,422,0.18,359.3,9.59,1.6,5,6,"4"
"415","2015-12-26 07:00:00","Succeeded (3D)",-21.6121513565194,-53.8917986747201,410,0.19,265.1,9.68,1.8,5,17,"4"
"416","2015-12-26 08:00:00","Succeeded (3D)",-21.61199896554,-53.8917377253707,389,0.05,201.8,48.45,3,4,58,"4"
"417","2015-12-26 09:00:00","Succeeded (3D)",-21.6120258679441,-53.8917479135076,413,0,328.4,44.84,2.6,5,47,"4"
"418","2015-12-26 10:00:00","Succeeded (3D)",-21.612160379948,-53.8917988542573,393,0,336.8,12.36,2,5,48,"4"
"419","2015-12-26 11:00:00","Succeeded (3D)",-21.6121532032506,-53.8916925296819,412,0,102,21.25,2,6,46,"4"
"420","2015-12-26 12:00:00","Succeeded (3D)",-21.6121331417743,-53.8918079651931,396,0,317.1,9.15,1,8,39,"4"
"421","2015-12-26 13:00:00","Succeeded (3D)",-21.6122053292024,-53.8918094014966,391,0.09,355.1,7.49,1.4,7,18,"4"
"422","2015-12-26 14:00:00","Succeeded (3D)",-21.6122053292024,-53.8918094014966,411,0,204.6,15.65,1,8,46,"4"
"423","2015-12-26 15:00:00","Succeeded (3D)",-21.612116102235,-53.8917497088409,427,0,312.9,11.88,1.2,7,46,"4"
"424","2015-12-26 16:00:00","Succeeded (3D)",-21.6121694033766,-53.8917990337946,395,0.41,33,6.93,1.4,5,9,"4"
"425","2015-12-26 17:00:00","Succeeded (3D)",-21.6120881925189,-53.8917974179623,403,0,86.5,9.89,1,7,35,"4"
